0.007083676896728619, 0.1901984693185339
0.03098407539321746, 0.1940639834976965
0.05215957430481788, 0.16336986826836908
0.06928980744331359, 0.10156248400849677
0.08508505820077439, 0.03600298516355416
0.10088146722257174, -0.02898606849564045
0.11667903450870565, -0.09340467696908661
0.13248470964519543, -0.15383016914229364
0.14961957584103724, -0.2133557726591726
0.1694012001456341, -0.27680642376322684
0.1905149111704244, -0.337931073246581
0.2129744288322516, -0.3899726620637649
0.2367829383580412, -0.43136246595397054
0.2606192462279079, -0.45906158538621566
0.28447717503205694, -0.4761123946844923
0.3083482308320199, -0.48669815854428755
0.3322246918655535, -0.4946218448705908
0.3561096468375552, -0.49836226650140647
0.3799953739857812, -0.501722391341723
0.4039251151787958, -0.48340559912360304
0.4226519329720515, -0.41262174898867476
0.4347285760770354, -0.3484153924549007
0.4454761108558343, -0.2850681784927587
0.45888244141917156, -0.2197174567944784
0.4789296805560882, -0.1523528029810306
0.5029111575561352, -0.10855612579948515
0.5268648362121052, -0.07845013307589976
0.5508038435198123, -0.05556977937179308
0.5747328125366026, -0.03763328394417176
0.5986525154387005, -0.024260350002537123
0.6225699018121255, -0.012028306432399383
0.6464803385995309, -0.003218933976751437
0.6703876866820392, 0.004069251316900502
0.6942888573547524, 0.008315062286562203
0.7181900280274657, 0.012560873256223015
0.7420904265239546, 0.016426387435385603
0.7659915971966679, 0.020672198405046416
0.789905122688971, 0.03100275802269037
0.8138634344022871, 0.0633905314892691
0.8378487722834557, 0.10908869262330834
0.8618317936359515, 0.153645963385852
0.885797054935287, 0.18945640796692098
0.9097206187185066, 0.2047308258610503
0.933613295452752, 0.20479337213522353
0.95749052866251, 0.19724998259941895
0.9813708505771653, 0.19122778022561038
1.0012814145223699, 0.19127990212075474
